Date	logret
11/29/1990	0
11/30/1990	0
12/3/1990	0.00796893
12/4/1990	0
12/5/1990	0
12/6/1990	-0.00796893
12/7/1990	0
12/10/1990	-0.020586531
12/11/1990	0.012468641
12/12/1990	-0.008272526
12/13/1990	-0.004196115
12/14/1990	0
12/17/1990	0.016546553
12/18/1990	0.004039978
12/19/1990	0.015794267
12/20/1990	0.011479818
12/21/1990	-0.011479818
12/24/1990	-0.015794267
12/26/1990	-0.00811789
12/27/1990	0.012120633
12/28/1990	0.007896481
12/31/1990	0
1/2/1991	0
1/3/1991	0
1/4/1991	-0.003930294
1/7/1991	-0.003966187
1/8/1991	0.003966187
1/9/1991	0.003930294
1/10/1991	0.011581873
1/11/1991	-0.003826408
1/14/1991	0.011379546
1/15/1991	0.018327381
1/16/1991	0
1/17/1991	0.017585175
1/18/1991	0.010219165
1/21/1991	-0.010219165
1/22/1991	0
1/23/1991	0
1/24/1991	0
1/25/1991	0
1/28/1991	0.006839425
1/29/1991	0
1/30/1991	0.010061326
1/31/1991	0.013062473
2/1/1991	0
2/4/1991	0.009545318
2/5/1991	0.018483406
2/6/1991	-0.009143379
2/7/1991	-0.006204312
2/8/1991	0.009273544
2/11/1991	-0.012409258
2/12/1991	0
2/13/1991	-0.006340178
2/14/1991	0.012589127
2/15/1991	0.012234456
2/19/1991	-0.003026455
2/20/1991	-0.003047693
2/21/1991	0.003047693
2/22/1991	0.003026455
2/25/1991	-0.006074148
2/26/1991	-0.003069232
2/27/1991	-0.012498545
2/28/1991	0
3/1/1991	0.003158519
3/4/1991	0.030382629
3/5/1991	0
3/6/1991	0.002924553
3/7/1991	-0.002924553
3/8/1991	-0.05299042
3/11/1991	-0.003327943
3/12/1991	0.022777215
3/13/1991	-0.003181659
3/14/1991	0
3/15/1991	-0.00320514
3/18/1991	-0.016390416
3/19/1991	0.006630579
3/20/1991	-0.013363962
3/21/1991	-0.006839425
3/22/1991	0.003433176
3/25/1991	0.026530048
3/26/1991	0.00320514
3/27/1991	-0.00643411
3/28/1991	0.00643411
4/1/1991	0.009475892
4/2/1991	0.006204312
4/3/1991	0
4/4/1991	-0.006204312
4/5/1991	0
4/8/1991	-0.015910002
4/9/1991	0.00643411
4/10/1991	0.03964736
4/11/1991	0.01993833
4/12/1991	-0.0027929
4/15/1991	0.0027929
4/16/1991	0.002775054
4/17/1991	-0.008378932
4/18/1991	-0.005677133
4/19/1991	0.002847843
4/22/1991	0.00282929
4/23/1991	0.011136366
4/24/1991	-0.016813499
4/25/1991	-0.005752329
4/26/1991	-0.014723257
4/29/1991	-0.01214889
4/30/1991	-0.006204312
5/1/1991	0
5/2/1991	0
5/3/1991	0.009273544
5/6/1991	0.006074148
5/7/1991	0.011899223
5/8/1991	0.022862883
5/9/1991	-0.01128101
5/10/1991	-0.002866641
5/13/1991	0.005714484
5/14/1991	-0.035472318
5/15/1991	-0.006204312
5/16/1991	0
5/17/1991	0
5/20/1991	-0.012681032
5/21/1991	0.012681032
5/22/1991	0.018353202
5/23/1991	0.002984854
5/24/1991	0.020338575
5/28/1991	-0.008600172
5/29/1991	0.008600172
5/30/1991	0.019428552
5/31/1991	0.021189299
6/3/1991	-0.005201194
6/4/1991	-0.032587367
6/5/1991	0
6/6/1991	-0.011429462
6/7/1991	-0.014723257
6/10/1991	0.005949333
6/11/1991	-0.01502899
6/12/1991	-0.006160309
6/13/1991	-0.003113235
6/14/1991	0.009273544
6/17/1991	-0.009273544
6/18/1991	-0.009475892
6/19/1991	-0.00320514
6/20/1991	0
6/21/1991	-0.029963223
6/24/1991	0
6/25/1991	0.020203386
6/26/1991	-0.003302636
6/27/1991	0.006580345
6/28/1991	-0.006580345
7/1/1991	-0.027366184
7/2/1991	0
7/3/1991	0
7/5/1991	0.01389861
7/8/1991	0.010139631
7/9/1991	0.013161446
7/10/1991	-0.009833503
7/11/1991	0.006580345
7/12/1991	0.003253157
7/15/1991	-0.009833503
7/16/1991	-0.013467575
7/17/1991	0.013467575
7/18/1991	0.016267613
7/19/1991	-0.012964977
7/22/1991	-0.013363962
7/23/1991	0
7/24/1991	0.010061326
7/25/1991	-0.003327943
7/26/1991	0.003327943
7/29/1991	0.003302636
7/30/1991	0.009759837
7/31/1991	0.021954576
8/1/1991	-0.003069232
8/2/1991	-0.003091077
8/5/1991	0.01822482
8/6/1991	-0.005990364
8/7/1991	-0.012234456
8/8/1991	-0.006248949
8/9/1991	0.009340026
8/12/1991	0.006116925
8/13/1991	0.003026455
8/14/1991	-0.006074148
8/15/1991	-0.015567777
8/16/1991	-0.006386799
8/19/1991	0.006386799
8/20/1991	0.024647435
8/21/1991	-0.00300551
8/22/1991	0
8/23/1991	0.00300551
8/26/1991	0.017608945
8/27/1991	-0.005790679
8/28/1991	-0.005868934
8/29/1991	-0.01502899
8/30/1991	-0.009273544
9/3/1991	0
9/4/1991	-0.009475892
9/5/1991	0
9/6/1991	-0.00320514
9/9/1991	0.006386799
9/10/1991	0.009407469
9/11/1991	0.009208002
9/12/1991	-0.065430926
9/13/1991	-0.01435815
9/16/1991	-0.003664954
9/17/1991	0.007299239
9/18/1991	-0.003634285
9/19/1991	0.007238409
9/20/1991	-0.010903363
9/23/1991	0.007299239
9/24/1991	0
9/25/1991	0.007178585
9/26/1991	-0.00357446
9/27/1991	0
9/30/1991	-0.010903363
10/1/1991	-0.011184167
10/2/1991	-0.007619397
10/3/1991	0.007619397
10/4/1991	0
10/7/1991	-0.015374862
10/8/1991	0
10/9/1991	0.037462392
10/10/1991	-0.003604124
10/11/1991	0.010723865
10/14/1991	0.01389861
10/15/1991	0.010139631
10/16/1991	-0.017033339
10/17/1991	0.003460532
10/18/1991	-0.010465434
10/21/1991	0.003516574
10/22/1991	-0.003516574
10/23/1991	-0.003545281
10/24/1991	0
10/25/1991	0.003545281
10/28/1991	0.010465434
10/29/1991	0
10/30/1991	-0.032184683
10/31/1991	0.010995384
11/1/1991	-0.007299239
11/4/1991	0.010903363
11/5/1991	-0.003604124
11/6/1991	0.010723865
11/7/1991	0.003516574
11/8/1991	-0.003516574
11/11/1991	0.003516574
11/12/1991	0
11/13/1991	0
11/14/1991	-0.021539678
11/15/1991	0.007299239
11/18/1991	0
11/19/1991	-0.007299239
11/20/1991	0
11/21/1991	0
11/22/1991	-0.007424018
11/25/1991	0.007424018
11/26/1991	0
11/27/1991	0
11/29/1991	0.007299239
12/2/1991	-0.003634285
12/3/1991	0
12/4/1991	-0.003664954
12/5/1991	0.007299239
12/6/1991	0.003604124
12/9/1991	0.007119741
12/10/1991	-0.003545281
12/11/1991	0.010550182
12/12/1991	0.006893708
12/13/1991	0.006785989
12/16/1991	-0.003379741
12/17/1991	0.003379741
12/18/1991	-0.02422988
12/19/1991	0
12/20/1991	0.014010714
12/23/1991	0.013572807
12/24/1991	0.019595556
12/26/1991	0
12/27/1991	0.012589127
12/30/1991	0.003091077
12/31/1991	0.009143379
1/2/1992	0
1/3/1992	-0.009143379
1/6/1992	0.021042603
1/7/1992	0.005829544
1/8/1992	0.011429462
1/9/1992	-0.008543774
1/10/1992	0.008543774
1/13/1992	0.005603878
1/14/1992	0.013701278
1/15/1992	0.036212173
1/16/1992	0.009814982
1/17/1992	-0.004879765
1/20/1992	-0.014977156
1/21/1992	0.012516557
1/22/1992	0.004907334
1/23/1992	0.002433029
1/24/1992	-0.007340363
1/27/1992	0.009759837
1/28/1992	-0.014723257
1/29/1992	0
1/30/1992	-0.005020801
1/31/1992	0
2/3/1992	0.019744058
2/4/1992	0
2/5/1992	-0.002419474
2/6/1992	0.014318697
2/7/1992	0.004669878
2/10/1992	0.002316243
2/11/1992	0.015876762
2/12/1992	0.004431615
2/13/1992	-0.008908917
2/14/1992	-0.018385581
2/18/1992	-0.004720639
2/19/1992	0.014010714
2/20/1992	0.011339926
2/21/1992	-0.013643881
2/24/1992	-0.01170676
2/25/1992	0.01170676
2/26/1992	-0.006986121
2/27/1992	-0.00710034
2/28/1992	0.016390416
3/2/1992	-0.00694886
3/3/1992	-0.007061854
3/4/1992	-0.002379702
3/5/1992	-0.007218357
3/6/1992	0
3/9/1992	0.014318697
3/10/1992	-0.014318697
3/11/1992	0.011964792
3/12/1992	0
3/13/1992	0.009340026
3/16/1992	0.002303955
3/17/1992	0.004571563
3/18/1992	-0.006875518
3/19/1992	-0.002316243
3/20/1992	-0.011770219
3/23/1992	-0.01455872
3/24/1992	-0.007466565
3/25/1992	-0.010159399
3/26/1992	-0.02648958
3/27/1992	-0.016705694
3/30/1992	0.016705694
3/31/1992	0.002722858
4/1/1992	-0.002722858
4/2/1992	-0.005497472
4/3/1992	0.024208436
4/6/1992	-0.013282212
4/7/1992	0.010658068
4/8/1992	-0.002640096
4/9/1992	-0.047526513
4/10/1992	-0.011981297
4/13/1992	0.020755222
4/14/1992	0.011429462
4/15/1992	-0.011429462
4/16/1992	-0.011738403
4/20/1992	-0.002984854
4/21/1992	0.014723257
4/22/1992	-0.002904991
4/23/1992	0
4/24/1992	-0.008833413
4/27/1992	0
4/28/1992	0.011738403
4/29/1992	0.011429462
4/30/1992	-0.008543774
5/1/1992	0
5/4/1992	0.014147651
5/5/1992	-0.005603878
5/6/1992	0
5/7/1992	-0.00282929
5/8/1992	0
5/11/1992	-0.014429715
5/12/1992	-0.002944381
5/13/1992	-0.018098222
5/14/1992	-0.006204312
5/15/1992	-0.009475892
5/18/1992	-0.00320514
5/19/1992	0.006386799
5/20/1992	-0.003181659
5/21/1992	0.009475892
5/22/1992	-0.006294233
5/26/1992	0.015567777
5/27/1992	0.009079658
5/28/1992	-0.00300551
5/29/1992	0.005990364
6/1/1992	0.002964479
6/2/1992	0.002944381
6/3/1992	-0.011899223
6/4/1992	0
6/5/1992	0.00300551
6/8/1992	0.002984854
6/9/1992	-0.005990364
6/10/1992	0
6/11/1992	-0.006074148
6/12/1992	-0.009273544
6/15/1992	0
6/16/1992	-0.006294233
6/17/1992	0.027632289
6/18/1992	0.014624092
6/19/1992	0.011354751
6/22/1992	0.008325389
6/23/1992	-0.002757435
6/24/1992	-0.002775054
6/25/1992	0.008272526
6/26/1992	0.018710964
6/29/1992	-0.00526424
6/30/1992	0.007872623
7/1/1992	-0.018596488
7/2/1992	0.010723865
7/6/1992	-0.008017972
7/7/1992	0.008017972
7/8/1992	0.002640096
7/9/1992	-0.00796893
7/10/1992	0.00267259
7/13/1992	0.010528867
7/14/1992	0
7/15/1992	0
7/16/1992	-0.015890595
7/17/1992	-0.002705893
7/20/1992	0.005395032
7/21/1992	-0.00811789
7/22/1992	0.01608682
7/23/1992	0.005232527
7/24/1992	-0.010528867
7/27/1992	0.018261317
7/28/1992	-0.002562217
7/29/1992	0
7/30/1992	0.007641742
7/31/1992	0.007509602
8/3/1992	-0.0024888
8/4/1992	-0.010100327
8/5/1992	-0.00513964
8/6/1992	0
8/7/1992	0.00513964
8/10/1992	-0.002562217
8/11/1992	-0.007778617
8/12/1992	0.005201194
8/13/1992	0.007686829
8/14/1992	-0.007686829
8/17/1992	-0.005201194
8/18/1992	-0.013282212
8/19/1992	0.008017972
8/20/1992	-0.005328834
8/21/1992	-0.010857928
8/24/1992	0.008168789
8/25/1992	0.008017972
8/26/1992	0.00526424
8/27/1992	0
8/28/1992	0.002608383
8/31/1992	0.00773245
9/1/1992	0.010100327
9/2/1992	0.012303783
9/3/1992	-0.007340363
9/4/1992	-0.002474619
9/8/1992	0.014640526
9/9/1992	0.007139248
9/10/1992	0
9/11/1992	0.009340026
9/14/1992	-0.01170676
9/15/1992	0
9/16/1992	0.004720639
9/17/1992	0.004669878
9/18/1992	-0.002328662
9/21/1992	-0.004695121
9/22/1992	0.016215544
9/23/1992	-0.004571563
9/24/1992	-0.00694886
9/25/1992	0.002328662
9/28/1992	0.002316243
9/29/1992	0.002303955
9/30/1992	-0.014010714
10/1/1992	-0.009598059
10/2/1992	0.009598059
10/5/1992	0.01170676
10/6/1992	0.002303955
10/7/1992	0.002291797
10/8/1992	0.002279766
10/9/1992	-0.004571563
10/12/1992	-0.00694886
10/13/1992	-0.011834369
10/14/1992	0.007139248
10/15/1992	-0.004746435
10/16/1992	0.016390416
10/19/1992	0.006839425
10/20/1992	0.013363962
10/21/1992	-0.00886346
10/22/1992	-0.002244421
10/23/1992	0.008908917
10/26/1992	-0.008908917
10/27/1992	0
10/28/1992	-0.004523942
10/29/1992	0.006768363
10/30/1992	0.002232881
11/2/1992	-0.004477302
11/3/1992	0.002244421
11/4/1992	0.015394327
11/5/1992	-0.006530867
11/6/1992	0.002187886
11/9/1992	0.004342981
11/10/1992	0.002155312
11/11/1992	-0.006498293
11/12/1992	0.006498293
11/13/1992	-0.008686179
11/16/1992	-0.006630579
11/17/1992	0.010995384
11/18/1992	0.002166062
11/19/1992	0.00429998
11/20/1992	-0.00429998
11/23/1992	0.002155312
11/24/1992	0.002144668
11/25/1992	0.00213413
11/27/1992	0.004237053
11/30/1992	0.008352074
12/1/1992	0.002063161
12/2/1992	0.022070519
12/3/1992	0.007755465
12/4/1992	0.001917418
12/7/1992	-0.003843339
12/8/1992	0.007652964
12/9/1992	0.003776498
12/10/1992	-0.007586123
12/11/1992	-0.005777839
12/14/1992	-0.003895044
12/15/1992	0.033858267
12/16/1992	0.015988105
12/17/1992	-0.00526424
12/18/1992	0.022364657
12/21/1992	-0.006759584
12/22/1992	0.006759584
12/23/1992	0
12/24/1992	0.001673584
12/28/1992	-0.006733383
12/29/1992	-0.005119444
12/30/1992	-0.005180513
12/31/1992	-0.001740662
1/4/1993	0.022101944
1/5/1993	0.035017049
1/6/1993	0.003047693
1/7/1993	-0.003047693
1/8/1993	0.01502899
1/11/1993	-0.00147971
1/12/1993	0.034191642
1/13/1993	0.009485748
1/14/1993	-0.004039978
1/15/1993	0.018539775
1/18/1993	-0.006530867
1/19/1993	-0.00796893
1/20/1993	-0.002689139
1/21/1993	-0.001350839
1/22/1993	0.004039978
1/25/1993	0.006650888
1/26/1993	-0.006650888
1/27/1993	-0.013615362
1/28/1993	-0.009791273
1/29/1993	0.018011603
2/1/1993	0
2/2/1993	-0.009605641
2/3/1993	0.001385311
2/4/1993	-0.008378932
2/5/1993	-0.004250877
2/8/1993	0.018127281
2/9/1993	0.014768778
2/10/1993	-0.007993376
2/11/1993	-0.005411839
2/12/1993	-0.019490844
2/16/1993	0.009854755
2/17/1993	0.006904668
2/18/1993	0.020078821
2/19/1993	-0.003942186
2/22/1993	-0.003978298
2/23/1993	0.016982098
2/24/1993	0.001279219
2/25/1993	-0.00643411
2/26/1993	-0.003906723
3/1/1993	0.015420359
3/2/1993	0.001260653
3/3/1993	-0.005064716
3/4/1993	-0.010310145
3/5/1993	0.011581873
3/8/1993	-0.002547189
3/9/1993	-0.003849016
3/10/1993	-0.001290623
3/11/1993	0.002577423
3/12/1993	0.003837679
3/15/1993	0.005064716
3/16/1993	-0.019305155
3/17/1993	0.003930294
3/18/1993	-0.007896481
3/19/1993	-0.002664392
3/22/1993	-0.001338351
3/23/1993	0.006650888
3/24/1993	0.003942186
3/25/1993	-0.00526424
3/26/1993	0.001322054
3/29/1993	0.003942186
3/30/1993	-0.00131009
3/31/1993	-0.013322961
4/1/1993	-0.016546553
4/2/1993	0.011100783
4/5/1993	0.00544577
4/6/1993	0.009368811
4/7/1993	-0.003990483
4/8/1993	0.017033339
4/12/1993	-0.01837169
4/13/1993	0
4/14/1993	-0.004039978
4/15/1993	-0.00544577
4/16/1993	-0.052352942
4/19/1993	0.015186669
4/20/1993	0.007398722
4/21/1993	-0.030382629
4/22/1993	-0.014397821
4/23/1993	-0.025110721
4/26/1993	0.021845333
4/27/1993	0.01132303
4/28/1993	0.006340178
4/29/1993	-0.003158519
4/30/1993	0.00785364
5/3/1993	0.019778648
5/4/1993	0
5/5/1993	0
5/6/1993	0.002964479
5/7/1993	0.001474686
5/10/1993	-0.011940119
5/11/1993	-0.007632788
5/12/1993	0
5/13/1993	-0.001542788
5/14/1993	0.00613854
5/17/1993	0.010537991
5/18/1993	0.013183644
5/19/1993	-0.001445241
5/20/1993	-0.002904991
5/21/1993	0.002904991
5/24/1993	-0.001450066
5/25/1993	0.026755932
5/26/1993	0.009456241
5/27/1993	-0.008092678
5/28/1993	0.01865355
6/1/1993	-0.00261624
6/2/1993	-0.00395415
6/3/1993	-0.003990483
6/4/1993	0.013161446
6/7/1993	-0.011827207
6/8/1993	-0.005361728
6/9/1993	-0.009545318
6/10/1993	0.014907046
6/11/1993	0.003978298
6/14/1993	0.005248336
6/15/1993	-0.009226633
6/16/1993	-0.004015078
6/17/1993	-0.005411839
6/18/1993	0.01075707
6/21/1993	-0.009397774
6/22/1993	-0.004090716
6/23/1993	-0.009697568
6/24/1993	0.00694886
6/25/1993	0.010891969
6/28/1993	0.004015078
6/29/1993	-0.012158338
6/30/1993	-0.008298873
7/1/1993	-0.001398695
7/2/1993	-0.004223318
7/6/1993	-0.005695747
7/7/1993	0.016867925
7/8/1993	0.010891969
7/9/1993	-0.00269749
7/12/1993	-0.009575384
7/13/1993	-0.008378932
7/14/1993	-0.005677133
7/15/1993	-0.018980595
7/16/1993	0.002974631
7/19/1993	0.010253634
7/20/1993	-0.007299239
7/21/1993	-0.010429528
7/22/1993	0.014823776
7/23/1993	0.010083575
7/26/1993	0.001421587
7/27/1993	0.004237053
7/28/1993	-0.004237053
7/29/1993	-0.007154931
7/30/1993	0.004307088
8/2/1993	0.002847843
8/3/1993	0.015337836
8/4/1993	0.006796609
8/5/1993	0.010658068
8/6/1993	0.003930294
8/9/1993	-0.00657039
8/10/1993	0.014325854
8/11/1993	0.001279219
8/12/1993	0.006340178
8/13/1993	0.031554815
8/16/1993	0.004657358
8/17/1993	0.003460532
8/18/1993	-0.010465434
8/19/1993	-0.001178547
8/20/1993	0.003526091
8/23/1993	-0.005892824
8/24/1993	-0.007178585
8/25/1993	0.007178585
8/26/1993	0.001184979
8/27/1993	0.002360302
8/30/1993	0.002347543
8/31/1993	-0.005892824
9/1/1993	-0.00357446
9/2/1993	-0.001198055
9/3/1993	-0.004825544
9/7/1993	0.006023598
9/8/1993	0.011802207
9/9/1993	0.005782968
9/10/1993	-0.005782968
9/13/1993	-0.009415967
9/14/1993	0.010578738
9/15/1993	-0.005845236
9/16/1993	0.002347543
9/17/1993	0.005813935
9/20/1993	0
9/21/1993	0.013643881
9/22/1993	0.006664496
9/23/1993	0.002198964
9/24/1993	0.010830848
9/27/1993	0.014723257
9/28/1993	0.002063161
9/29/1993	-0.014652288
9/30/1993	0.013621933
10/1/1993	-0.001032805
10/4/1993	-0.016867925
10/5/1993	-0.005408469
10/6/1993	-0.00327771
10/7/1993	0.009759837
10/8/1993	-0.029963223
10/11/1993	-0.003460532
10/12/1993	-0.010550182
10/13/1993	0.008227746
10/14/1993	0
10/15/1993	-0.011802207
10/18/1993	-0.004812176
10/19/1993	0.003614122
10/20/1993	0.011834369
10/21/1993	-0.00116903
10/22/1993	-0.005892824
10/25/1993	0.002366733
10/26/1993	0.004695121
10/27/1993	-0.007061854
10/28/1993	-0.001188221
10/29/1993	0
11/1/1993	-0.003584294
11/2/1993	-0.013401454
11/3/1993	-0.012552737
11/4/1993	0.012552737
11/5/1993	-0.006231018
11/8/1993	0.007466565
11/9/1993	0.016938422
11/10/1993	0.002366733
11/11/1993	-0.007139248
11/12/1993	-0.019632472
11/15/1993	0.003749328
11/16/1993	-0.01134651
11/17/1993	-0.00773245
11/18/1993	-0.007872623
11/19/1993	0.00526424
11/22/1993	0.010340833
11/23/1993	0.007597182
11/24/1993	0.002503145
11/26/1993	-0.002503145
11/29/1993	0.011152254
11/30/1993	0.008480217
12/1/1993	0.002392813
12/2/1993	0.002379702
12/3/1993	-0.028186965
12/6/1993	0
12/7/1993	0
12/8/1993	-0.010249313
12/9/1993	-0.013161446
12/10/1993	0.009254723
12/13/1993	0
12/14/1993	0.009061614
12/15/1993	0
12/16/1993	-0.005154891
12/17/1993	0.003871893
12/20/1993	0.00637742
12/21/1993	0.016155878
12/22/1993	0.003644451
12/23/1993	0.003614122
12/27/1993	0.008317796
12/28/1993	-0.005924983
12/29/1993	0
12/30/1993	-0.007218357
12/31/1993	-0.004879765
1/3/1994	0.016844557
1/4/1994	0.003526091
1/5/1994	-0.002347543
1/6/1994	0.01275723
1/7/1994	0.007927368
1/10/1994	-0.002250236
1/11/1994	0.011136366
1/12/1994	-0.003311029
1/13/1994	0.003311029
1/14/1994	-0.014533733
1/17/1994	0.006768363
1/18/1994	-0.031324524
1/19/1994	0.008340617
1/20/1994	0.009340026
1/21/1994	0.002303955
1/24/1994	-0.002303955
1/25/1994	-0.009340026
1/26/1994	0.003526091
1/27/1994	0.005813935
1/28/1994	0.001153505
1/31/1994	-0.004632518
2/1/1994	0.004632518
2/2/1994	-0.014048486
2/3/1994	-0.009624648
2/4/1994	0.001214811
2/7/1994	0.010783038
2/8/1994	0.002360302
2/9/1994	-0.004733502
2/10/1994	0.003554954
2/11/1994	0.001178547
2/14/1994	0.007004902
2/15/1994	0.013679697
2/16/1994	-0.003379741
2/17/1994	0.00225608
2/18/1994	0.012203202
2/22/1994	-0.001095321
2/23/1994	-0.005518429
2/24/1994	0.003319464
2/25/1994	0.003294285
2/28/1994	-0.012203202
3/1/1994	-0.001126575
3/2/1994	0.008931821
3/3/1994	0.009833503
3/4/1994	0.010671163
3/7/1994	-0.003173908
3/8/1994	0.005277033
3/9/1994	-0.009545318
3/10/1994	-0.009759837
3/11/1994	0.008686179
3/14/1994	0.008515851
3/15/1994	0.003150881
3/16/1994	0.002087958
3/17/1994	-0.001042724
3/18/1994	0.001042724
3/21/1994	-0.001042724
3/22/1994	-0.003143279
3/23/1994	-0.007424018
3/24/1994	-0.003220987
3/25/1994	-0.00760986
3/28/1994	-0.014496412
3/29/1994	0
3/30/1994	0.007865833
3/31/1994	-0.002232881
4/4/1994	0.009958781
4/5/1994	0.005435546
4/6/1994	0.00643411
4/7/1994	-0.00751579
4/8/1994	-0.001084381
4/11/1994	-0.022276395
4/12/1994	-0.013935778
4/13/1994	-0.02677172
4/14/1994	-0.001257004
4/15/1994	-0.008902395
4/18/1994	-0.007778617
4/19/1994	0
4/20/1994	0.02044116
4/21/1994	0.001246183
4/22/1994	0.018275957
4/25/1994	0.002379702
4/26/1994	-0.010812869
4/28/1994	-0.004893511
4/29/1994	-0.003706661
5/2/1994	-0.008773924
5/3/1994	-0.005094422
5/4/1994	0.002554681
5/5/1994	0.005064716
5/6/1994	-0.007619397
5/9/1994	0.006358744
5/10/1994	0
5/11/1994	-0.006358744
5/12/1994	-0.002569797
5/13/1994	-0.006491817
5/16/1994	0.006491817
5/17/1994	0.005124478
5/18/1994	0.008824865
5/19/1994	-0.003760149
5/20/1994	-0.001260653
5/23/1994	0.014891555
5/24/1994	-0.002446736
5/25/1994	-0.004935218
5/26/1994	0.006160309
5/27/1994	0.007278849
5/31/1994	0.0153644
6/1/1994	-0.00116277
6/2/1994	-0.010607448
6/3/1994	-0.008433168
6/6/1994	-0.001218218
6/7/1994	-0.013630903
6/8/1994	-0.005064716
6/9/1994	0.007575096
6/10/1994	-0.003771032
6/13/1994	0.012444819
6/14/1994	-0.002460599
6/15/1994	-0.002474619
6/16/1994	-0.00373857
6/17/1994	-0.008850558
6/20/1994	-0.00643411
6/21/1994	0.012774288
6/22/1994	-0.010189194
6/23/1994	0
6/24/1994	0.010189194
6/27/1994	0.003760149
6/28/1994	-0.006285124
6/29/1994	-0.00637742
6/30/1994	0.003837679
7/1/1994	-0.009007912
7/5/1994	-0.007872623
7/6/1994	0.009170963
7/7/1994	0.008981299
7/8/1994	0.006303369
7/11/1994	0.001249769
7/12/1994	0.011088972
7/13/1994	-0.001218218
7/14/1994	-0.014891555
7/15/1994	-0.006358744
7/18/1994	-0.011685758
7/19/1994	-0.003966187
7/20/1994	0.014368948
7/21/1994	-0.003871893
7/22/1994	-0.00129834
7/25/1994	-0.002608383
7/26/1994	-0.003942186
7/27/1994	0.007848909
7/28/1994	0.010249313
7/29/1994	0.002524975
8/1/1994	-0.001260653
8/2/1994	-0.003804064
8/3/1994	-0.012926385
8/4/1994	0.006511284
8/5/1994	0
8/8/1994	0.008954843
8/9/1994	0.003781979
8/10/1994	0.003749328
8/11/1994	-0.001246183
8/12/1994	0.00496342
8/15/1994	0.004907334
8/16/1994	0.015576368
8/17/1994	-0.002360302
8/18/1994	0
8/19/1994	0.002360302
8/22/1994	0.003516574
8/23/1994	-0.00116903
8/24/1994	0.006967441
8/25/1994	0.005722013
8/26/1994	0.001135411
8/29/1994	0.005632952
8/30/1994	-0.009048129
8/31/1994	-0.009240657
9/1/1994	0
9/2/1994	0.00694886
9/6/1994	0.006839425
9/7/1994	0.003379741
9/8/1994	-0.007927368
9/9/1994	-0.008074765
9/12/1994	0.005782968
9/13/1994	0
9/14/1994	0.011339926
9/15/1994	-0.001120761
9/16/1994	0.002238636
9/19/1994	-0.007886238
9/20/1994	-0.004571563
9/21/1994	-0.005782968
9/22/1994	-0.008227746
9/23/1994	-0.004772515
9/26/1994	0
9/27/1994	-0.007258573
9/28/1994	0.001218218
9/29/1994	-0.001218218
9/30/1994	-0.008624571
10/3/1994	-0.01648615
10/4/1994	0.00513964
10/5/1994	0.001275462
10/6/1994	0.003804064
10/7/1994	0.007509602
10/10/1994	0
10/11/1994	-0.004991946
10/12/1994	-0.00632172
10/13/1994	-0.002554681
10/14/1994	-0.002569797
10/17/1994	0
10/18/1994	0.012699574
10/19/1994	0.004977642
10/20/1994	-0.001239072
10/21/1994	-0.007509602
10/24/1994	-0.003804064
10/25/1994	0.008824865
10/26/1994	0.0024888
10/27/1994	0.013439158
10/28/1994	-0.001204701
10/31/1994	-0.004852503
11/1/1994	0.007258573
11/2/1994	-0.004825544
11/3/1994	-0.009814982
11/4/1994	-0.0024888
11/7/1994	0.00496342
11/8/1994	0.00368569
11/9/1994	-0.001225091
11/10/1994	-0.003696146
11/11/1994	0.012200085
11/14/1994	-0.004838986
11/15/1994	-0.003664954
11/16/1994	0.007299239
11/17/1994	0.011899223
11/18/1994	0.01499705
11/21/1994	-0.009167506
11/22/1994	0.002310082
11/23/1994	-0.008139626
11/25/1994	0.009290076
11/28/1994	0.00114741
11/29/1994	-0.015158125
11/30/1994	-0.00357446
12/1/1994	0.001194759
12/2/1994	0.008272526
12/5/1994	0.003497693
12/6/1994	0.001159666
12/7/1994	-0.014124643
12/8/1994	0
12/9/1994	-0.015838581
12/12/1994	0
12/13/1994	0
12/14/1994	-0.012589127
12/15/1994	0.006340178
12/16/1994	-0.012774288
12/19/1994	0.025183546
12/20/1994	0.009678272
12/21/1994	0.00357446
12/22/1994	-0.001188221
12/23/1994	0.0023732
12/27/1994	-0.005957494
12/28/1994	0.013000261
12/29/1994	-0.003507108
12/30/1994	-0.001175358
1/3/1995	0
1/4/1995	0.002347543
1/5/1995	0.006967441
1/6/1995	0.005722013
1/9/1995	0.004523942
1/10/1995	-0.00225608
1/11/1995	0.005618377
1/12/1995	0.006647494
1/13/1995	0
1/16/1995	-0.00776537
1/17/1995	0.015394327
1/18/1995	0.007497255
1/19/1995	-0.010750412
1/20/1995	0.009687267
1/23/1995	0.006340178
1/24/1995	-0.003158519
1/25/1995	-0.003181659
1/26/1995	0.004237053
1/27/1995	-0.006371182
1/30/1995	-0.00429998
1/31/1995	0.007497255
2/1/1995	0.010490715
2/2/1995	0.007195576
2/3/1995	0.001018276
2/6/1995	-0.004087508
2/7/1995	0.021042603
2/8/1995	0.004863371
2/9/1995	0
2/10/1995	-0.001938818
2/13/1995	0.007703874
2/14/1995	0.006630579
2/15/1995	0.000939015
2/16/1995	-0.005664791
2/17/1995	0.000949278
2/21/1995	0.003776498
2/22/1995	-0.008543774
2/23/1995	0.001913195
2/24/1995	-0.000955544
